content,time
看到这种学校的相关视频.我想把我曾经经历的也说出来.我没那么大的文采我只能把我曾经经历过的事情曝光出来.河南郑州市下属的登封市开办了无数的少林武校（塔沟.小龙武院等等）我曾经被父母送去其中的某武校.里面也是全军事化管理.我从离开那个地方已经两三年了.我只能把我曾经亲眼所见的叙述出来.学校里面体罚学生是以“开棍”进行的.就是用木棍抽大腿根.如果教练打的狠会还会在大腿根用抽棍的方式.就是打下去以后在大腿根上一拉.火辣辣的疼.学校里面也是禁止逃跑的.抓到就打.曾经我们班里有外号个叫“大个儿”的学生.被关在寝室里暴打.当时教练让我们进去收拾屋子的时候.满地的木棍渣和血.很多打人的时候会让全班站着看.有次在一个学生被殴打的时候我曾对一个学生说过我想逃跑的念头.第二天被班里的某教练眼线捅到了教练那里.我也被“开棍”了.当时打完之后我的大腿根整个都是紫黑色.跟视频里的那张图片一模一样.然后在寝室里躺了两周.还有最惨的因为逃跑被抓的学生被打的整个大腿都是黑色.教练对我们学生的人心抓的很准.他知道那些人极端哪些人怂（例如我）那些极端的学生被打完之后会被四肢绑在床上.让其他学生送饭.教练会肆无忌惮的收礼.每次家长来了都会送烟送钱.我第一学期因为爸妈没送钱被管的很惨.教练是不允许私自带零花钱的（因为有零花卡.一周三十家长存钱学校每周往卡里打）.学校里的饭很难吃.而且里面的肉在开饭前教练会让学生把肉挑走.吃饭的时候可以看到教练的碗里满满一盆肉.更有甚者专门用一个碗放肉.学校平时的武术训练很重.一天六7节课一节一小时.家长往零花卡里打钱后.学生一般都会自己再要钱.教练会问然后让家长把钱存他那里.我爸陆陆续续存了一万多.最后我只拿了可能五千不到.剩下的就被教练贪了.因为取钱都看教练心情.心情不好不给你.手机也会被教练收走.我们教练很严.心情好一周一发.一有什么事就收回去.后面第二年为了过的好点我怂恿了我爸贿赂教练.其实我说的不痛不痒的可能.但是里面的教练打人比起这个豫章书院只会更狠更疼.里面的低级教练少说都是练过6七年的.我后面还因为跟另一个班的学生起冲突然后被他们教练暴打.掉了一颗牙.但是因为我们教练官比那个教练大.打我的教练就带我出去补了牙然后送了些牛奶之类的东西.从那次开始我就下定决心要走了.还有很多.,2019-11-07 20:31:07
心疼，还好吗现在？,2019-11-07 20:44:33
这事情只有哔哩哔哩敢发出来，上搜索，微博都是一群混吃等死，买搜索上明星，这种狗微博APP早就该被查了,2019-11-06 18:09:44
你们这些骂法一点都不精髓。我举报了。我来教你们一下吧。未来是属于未来的人，孩子会长大的，可能20年后杨永信老了，每天都会有一些他年轻时帮助的孩子，如今长大了，去感谢他的救命之恩。豫章书院教育出来的学生将来也会好好感谢他们的老师，教官，班主任，，感谢他们的栽培，感谢以前对他们的严厉，以后带着家乡特产铁匠铺生产的高级玩具，回馈自己的老师，我对此充满了期待。,2019-11-04 13:20:15
流氓成了老师，资本成了校长，学校成了监狱，家长……为了家长的权威面子成了帮凶。,2019-11-04 11:27:12
"我们从古以来，就有埋头苦干的人，又拼命硬干的人，有为民请命的人，有舍身求法的人，......虽是等于为帝王将相作家谱的所谓“正史”，也往往掩不住他们的光耀，这就是中国的脊梁。       《中国人失掉自信力了吗》鲁迅     
感谢up 你是现代脊梁 我们为你加油!",2019-11-03 08:23:19
我在南昌的某武校呆的那段时间，接受了他们所谓的全封闭军事化教育，6个多月逃学出来的时候，全身上下都有各种伤口.在那里面晚上就和影片里的牢狱一般，漆黑寂静，寒风刺骨.那时候逃学回家时表示就是死也不可能再回去那个学校.家里人起初不理解也不信任我.后面给他们看了伤口他们也才同意我不去学校.得了一段时间抑郁症，所幸有好友的陪伴撑过来了.（真人真事，勿喷）,2019-11-02 22:52:04
这么吓人,2019-11-03 00:59:41
回复 @友利奈绪真是太可爱呐 :抱抱，不哭。,2019-11-03 00:37:03
天呐...心疼你❤❤❤❤,2019-11-03 00:34:54
错误消息传播太严重了！“南昌龙悔心理教育专修学院”实则已经吊销，现在名为“堂渊文”，“堂渊文”高管和大股东都是吴军豹，并且该公司在2019年依旧在申请“豫章书院”商标！但是近日，“堂渊文”的高管和股东中吴军豹的名字消失了，取而代之是名为“胡赢风”的人名！详情可以看cv3880828！                                                          希望大家加油！你我皆是一束光，聚集一起足以成为光之巨人！！（复制的）大家看看,2019-11-02 22:38:54
现在豫章书院已经转移到：南昌龙悔心理教育专修学校，毕竟法人都是吴君豹，虽然改了名字，但是这个学校本质上还是和豫章书院是一样的，希望大家能扩散开让更多人知道！求转,2019-11-02 21:59:48
前来纠正，错误消息传播太严重了！“南昌龙悔心理教育专修学院”实则已经吊销，现在名为“堂渊文”，“堂渊文”高管和大股东都是吴军豹，并且该公司在2019年依旧在申请“豫章书院”商标！但是近日，“堂渊文”的高管和股东中吴军豹的名字消失了，取而代之是名为“胡赢风”的人名！详情可以看cv3880828！,2019-11-06 12:44:45
"关注中国长安网，这是中央政法委在b站的号，目前相关部门已经介入，你可以去看看他的动态。此外，涉事学校名称应为“豫章书院修身教育专修学校”，非古书院“豫章书院”。 请网友不要弄混距离全国两会也不远了，大家有空来写一封信吧，让国家重视这类事件。多一封留言，国家就多一份关注！http://www.gov.cn/hudong/xzlwh.htm
拜托了，实在是没办法，对不起，这个是大多数up最后一博了，，，谢谢，谢谢各位如果现在停下来，就不只是”输了“，还会有很多“死了”，现在助力视频越来越多了，大家加油。让我们再次成为光，汇聚成儿时那位光之巨人，巨人还会再次出现的",2019-11-02 21:48:24
ddd,2019-11-02 22:38:20
如果可以的话，我想请大家去关注一下微博里一个叫作温柔JUNZ的人，看看他的文章。他因为调查豫章学院的事情，已经不堪重负，现在正需要大家的帮助，拜托了！QQ看点关于这个评论一夜之间消失了,2019-11-04 09:05:23
为增加热度出一份力,2019-11-03 13:19:17
"求求你们来蹭热度吧！“豫章书院”事件需要更多人关注!

两年前，豫章书院就被曝光过，本以为这种见光死的东西应该会得到正义的审判，但并没有，他们换了张皮继续为非作歹!
因为热度散去，没人关注他们了，所以他们逃过一劫。但这次不会了，让我们一起守护热度的火苗!在恶魔得到审判前热度千万不能掉下去!

在其他平台都在压热度，限流，控评的时候，我很庆幸还有B站可以发声。

不光相信，还要声援!
这一次发出声音，你也能成为光。

因为曝光豫章书院，我朋友被逼到自杀av73372900
当事人告诉你豫章书院完整始末av73836578
吴军豹到受害者家里挑衅2019六月份av69666407
微博网友小剑暗访豫章书院2017年av15927422
两年前的豫章书院恐怖恶行还记得么av73431494
夜探豫章书院2019年av73889593
如果书院没出事家长还会把孩子送进去2017年av73682949
无法告别的临沂网戒中心av8477483
杨永信电人实录av42492211
细数杨永信的三十一条罪行av7410837
豫章书院还在继续运营！依然是戒网瘾学校！av73677520
【豫章书院】学生自杀甚至都不理 他们到底干过什么？av73550769
类似豫章书院戒网中心发生的真实残酷案例av73951033
暴走大事件av73954223
当事人采访av73784961(上）av73789407(下）
合肥戒网瘾致死事件av51543389 
爱奇艺 00后对豫章书院的观点av74139836

现在豫章书院已经转移到：南昌龙悔心理教育专修学校。毕竟法人都是吴君豹。虽然改了名字，但是这个学校本质上还是和豫章书院是一样的，希望大家能扩散开让更多人知道！

关注中国长安网，这是中央政法委在b站的号，目前相关部门已经介入，你可以去看看他的动态。此外，涉事学校名称应为“豫章书院修身教育专修学校”，非古书院“豫章书院”，请网友不要弄混。

距离全国两会也不远了，大家有空来写一封信吧，让国家重视这类事件。多一封留言，国家就多一份关注！http://www.gov.cn/hudong/xzlwh.htm
(速转！)",2019-11-03 10:53:13
接下来我说的事情虽然和豫章书院没有一点关系，但是我还是想曝光我们班主任，他之前叫我当班长，我不想当我拒绝了，他就威胁我说你要是不当你就去给我把学校里所有垃圾捡干净，当时觉得很难堪，我就不情愿的当，当了之后因为全班和我关系比较好，我就基本没怎么管过他们，接着他就叫我去办公室，英语老师就叫我去她那里，他也接着走到英语老师那里，我也不知道怎么了，突然他就抓住我头发，一直往我腿上踢，接着我就后退撞到桌子，我当时直接哭了，他还一直在那里说你要是在这样你信不信我一个学期都这样打你，我不就是不怎么管班，况且我又不想当我拒绝了，是你逼我当，接着当时办公室有我们班的，就班狗，她就把这件事在他们考场一直说，接着就传开了，我就当时真的自闭了，我当时听我和她同考场的说，我在班里真的把自己要打他的念头忍住了，接着我就去问班主，我就和他说为什么她这样传播我的事情你不管，他就一脸无所谓的表情，好像我被别人怎么污蔑都无所谓。他不知道这件事情对我有对大的影响，之后因为他这样一直打我（bl）对我，我对他产生了阴影，那段时间基本都抑郁了，每天晚上都想从6楼跳下去，每天都在想活着干嘛，我试着和我妈沟通可他却不相信我还以为我在开玩笑，为什么他们宁愿相信这种恶心的人还不愿意相信自己的孩子，他们没经历上课上着看到那个人就哭，根本上不了课，还一直被别人传着谣言，被班主任一直打[呆],2019-11-03 10:33:00
可怜,2019-11-03 15:17:05
微博又撤热搜了，b站顶住啊！,2019-11-02 21:47:51
b站这时候敢撤是真的别想混了[吃瓜],2019-11-03 00:12:07
"到现在仍然记得up在微博发的文章里的微信截图
“可那些孩子和您没有关系”
“但当我知道的那一刻，就有关系了”",2019-11-02 21:31:50
之前共青团汉服视频下有热心人艾特团团这件事，上热评第一，下面的汉服爱好者不满了，说我们到处刷真的烦，会让他们更反感豫章书院的事，反感我们这些正义人士，问我们干嘛不去报警，到处刷什么，呵呵，真的事不关己高高挂起,2019-11-02 18:34:59
吴军豹nsl😄😄😄,2019-11-02 16:43:33
……歪歪斜斜的每页上都写着“仁义道德”几个字。我横竖睡不着，仔细看了半夜，才从字缝里看出字来，满本都写着两个字是“吃人”！     -鲁迅,2019-11-02 00:12:01
B的和其他土鳖网站的区别在此体现  敢于发出社会正能量 才是一个社会软件 应该做的事情 感谢Bilbil 感谢up主 加油！,2019-11-01 23:24:54
